timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (Default Switch),net.bytes_recv.vEthernet (Default Switch),net.packets_sent.vEthernet (Default Switch),net.packets_recv.vEthernet (Default Switch),net.errin.vEthernet (Default Switch),net.errout.vEthernet (Default Switch),net.dropin.vEthernet (Default Switch),net.dropout.vEthernet (Default Switch),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1706614415516.713,0,0,0,0,0,0,0,0,614599040,397658201,597552,451825,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10237614,0,47921,0,0,0,0,0,1026805,12960673792,204322,5523681280,46.890625,257040.296875,45.28125,761.0937499999709,642.546875,2.5,2500.0,0.0,2500.0,99228828,57330737,0,559894931
1706614416522.1475,0,0,0,0,0,0,0,0,614602907,397662361,597594,451881,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10237831,0,47922,0,0,0,0,0,1026806,12960690176,204373,5524238336,46.90625,257052.03125,45.28125,761.2656249999709,642.625,2.2,2500.0,0.0,2500.0,99240916,57336929,0,559986106
1706614417522.5422,0,0,0,0,0,0,0,0,614607539,397667561,597646,451951,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10237831,0,47922,0,0,0,0,0,1026806,12960690176,204403,5524553728,46.90625,257063.8125,45.28125,761.4062499999709,642.671875,1.6,2500.0,0.0,2500.0,99255689,57344849,0,560094406
1706614418517.1958,0,0,0,0,0,0,0,0,614611338,397671934,597689,452010,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10237831,0,47922,0,0,0,0,0,1026806,12960690176,204410,5524869120,46.90625,257075.578125,45.296875,761.4999999999709,642.765625,1.7,2500.0,0.0,2500.0,99268413,57351640,0,560190018
1706614419512.0393,0,0,0,0,0,0,0,0,614614984,397676094,597730,452066,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10237831,0,47922,0,0,0,0,0,1026806,12960690176,204413,5524930560,46.90625,257087.453125,45.296875,761.5312499999709,642.890625,1.3,2500.0,0.0,2500.0,99280774,57358746,0,560281963
1706614420526.1729,0,0,0,0,0,0,0,0,614620454,397680222,597780,452121,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10239511,0,47930,0,0,0,0,0,1026806,12960690176,204418,5525159936,46.90625,257099.546875,45.296875,761.6249999999709,642.953125,1.3,2500.0,0.0,2500.0,99292837,57365001,0,560375707
1706614421528.2466,0,0,0,0,0,0,0,0,614625876,397684464,597830,452178,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10241191,0,47938,0,0,0,0,0,1026806,12960690176,204422,5525348352,46.90625,257111.328125,45.296875,761.7499999999709,643.0,1.4,2500.0,0.0,2500.0,99305254,57371493,0,560468073
1706614422516.5974,0,0,0,0,0,0,0,0,614629851,397688827,597875,452236,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10241191,0,47938,0,0,0,0,0,1026806,12960690176,204428,5525643264,46.90625,257122.9375,45.3125,761.8281249999709,643.078125,1.5,2500.0,0.0,2500.0,99317581,57378226,0,560559694
1706614423525.1301,0,0,0,0,0,0,0,0,614635561,397693229,597928,452295,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10242871,0,47946,0,0,0,0,0,1026806,12960690176,204428,5525643264,46.90625,257134.96875,45.3125,761.9374999999709,643.140625,1.4,2500.0,0.0,2500.0,99329626,57384470,0,560653933
1706614424519.2412,0,0,0,0,0,0,0,0,614639267,397697097,597969,452346,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10242871,0,47946,0,0,0,0,0,1026806,12960690176,204437,5526020096,46.90625,257146.6875,45.3125,762.0312499999709,643.234375,1.6,2500.0,0.0,2500.0,99342088,57390976,0,560746981
1706614425512.9465,0,0,0,0,0,0,0,0,614643141,397701777,598013,452409,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10242871,0,47946,0,0,0,0,0,1026806,12960690176,204444,5526274048,46.90625,257158.40625,45.3125,762.0781249999709,643.375,1.6,2500.0,0.0,2500.0,99354340,57397531,0,560838830
1706614426525.6794,0,0,0,0,0,0,0,0,614646559,397717413,598051,452508,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10242871,0,47946,0,0,0,0,0,1026806,12960690176,204460,5526589440,46.90625,257170.5,45.328125,762.1093749999709,643.484375,1.3,2500.0,0.0,2500.0,99366221,57403772,0,560931019
1706614427520.4639,0,0,0,0,0,0,0,0,614651875,397722278,598100,452566,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10244551,0,47954,0,0,0,0,0,1026806,12960690176,204465,5526614016,46.90625,257182.171875,45.34375,762.2187499999709,643.609375,2.2,2500.0,0.0,2500.0,99377950,57409769,0,561022117
1706614428515.8796,0,0,0,0,0,0,0,0,614656046,397727022,598147,452630,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10244551,0,47954,0,0,0,0,0,1026806,12960690176,204475,5526872064,46.90625,257193.90625,45.34375,762.2968749999709,643.65625,0.9,2500.0,0.0,2500.0,99390770,57416617,0,561117933
