timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (Default Switch),net.bytes_recv.vEthernet (Default Switch),net.packets_sent.vEthernet (Default Switch),net.packets_recv.vEthernet (Default Switch),net.errin.vEthernet (Default Switch),net.errout.vEthernet (Default Switch),net.dropin.vEthernet (Default Switch),net.dropout.vEthernet (Default Switch),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1706573670705.77,0,0,0,0,0,0,0,0,662987725,5173732263,1598887,3978540,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408720,0,103902,0,0,0,0,0,561797,22580057600,964571,29594189312,94.984375,516411.953125,97.890625,1674.0312499999418,1691.25,2.0,2500.0,0.0,2500.0,284014617,149268476,0,1499211171
1706573671701.2346,0,0,0,0,0,0,0,0,662994777,5173738117,1598950,3978611,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24410400,0,103910,0,0,0,0,0,561800,22580155904,964600,29594668544,94.984375,516423.734375,97.890625,1674.1249999999418,1691.328125,1.4,2500.0,0.0,2500.0,284033133,149277921,0,1499317683
1706573672700.1895,0,0,0,0,0,0,0,0,663000135,5173742277,1598999,3978667,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24412080,0,103918,0,0,0,0,0,561800,22580155904,964601,29594676736,94.984375,516435.640625,97.890625,1674.2031249999418,1691.453125,1.7,2500.0,0.0,2500.0,284051627,149287629,0,1499427644
1706573673696.1492,0,0,0,0,0,0,0,0,663019111,5173755993,1599063,3978747,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24412080,0,103918,0,0,0,0,0,561803,22580295168,964617,29594971648,95.015625,516447.375,97.890625,1674.2656249999418,1691.578125,1.8,2500.0,0.0,2500.0,284070225,149297327,0,1499534710
1706573674701.7007,0,0,0,0,0,0,0,0,663024645,5173760331,1599114,3978805,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24413760,0,103926,0,0,0,0,0,561803,22580295168,964633,29595254272,95.015625,516459.1875,97.890625,1674.3437499999418,1691.65625,1.3,2500.0,0.0,2500.0,284089446,149307235,0,1499642721
1706573675710.0195,0,0,0,0,0,0,0,0,663028917,5173764911,1599163,3978866,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24413760,0,103926,0,0,0,0,0,561804,22580307456,964648,29595729408,95.015625,516471.171875,97.890625,1674.4374999999418,1691.78125,1.8,2500.0,0.0,2500.0,284107950,149316710,0,1499751259
1706573676704.5208,0,0,0,0,0,0,0,0,663032627,5173769141,1599205,3978923,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24413760,0,103926,0,0,0,0,0,561804,22580307456,964672,29596003840,95.015625,516482.875,97.890625,1674.6249999999418,1691.875,2.3,2500.0,0.0,2500.0,284126264,149325733,0,1499855564
1706573677702.0244,0,0,0,0,0,0,0,0,663037086,5173773861,1599250,3978982,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24416898,0,103932,0,0,0,0,0,561808,22580372992,964703,29596438016,95.015625,516494.59375,97.890625,1674.7031249999418,1692.0,1.7,2500.0,0.0,2500.0,284145057,149335438,0,1499966664
1706573678700.688,0,0,0,0,0,0,0,0,663042868,5173778577,1599302,3979043,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24418578,0,103940,0,0,0,0,0,561813,22580454912,964747,29596986880,95.015625,516506.328125,97.90625,1674.7812499999418,1692.140625,2.0,2500.0,0.0,2500.0,284164586,149345542,0,1500074605
1706573679711.2354,0,0,0,0,0,0,0,0,663046578,5173782908,1599344,3979101,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24418578,0,103940,0,0,0,0,0,561815,22580487680,964775,29597629952,95.015625,516518.21875,97.90625,1674.9218749999418,1692.21875,1.8,2500.0,0.0,2500.0,284188754,149357470,0,1500198513
1706573680703.293,0,0,0,0,0,0,0,0,663069453,5173812392,1599452,3979225,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24418578,0,103940,0,0,0,0,0,561816,22580504064,964780,29597765120,95.015625,516529.875,97.921875,1675.0781249999418,1692.3125,2.2,2500.0,0.0,2500.0,284211903,149369452,0,1500340169
1706573681699.8376,0,0,0,0,0,0,0,0,663073099,5173816552,1599493,3979281,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24418578,0,103940,0,0,0,0,0,561822,22580602368,964866,29598699008,95.015625,516541.65625,97.921875,1675.1562499999418,1692.421875,1.6,2500.0,0.0,2500.0,284232003,149379373,0,1500449532
1706573682709.2258,0,0,0,0,0,0,0,0,663076774,5173820801,1599534,3979338,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24418578,0,103940,0,0,0,0,0,561825,22580651520,964910,29599301120,95.015625,516553.453125,97.921875,1675.2187499999418,1692.625,2.2,2500.0,0.0,2500.0,284251029,149388771,0,1500563883
1706573683705.444,0,0,0,0,0,0,0,0,663080749,5173825457,1599579,3979397,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24418578,0,103940,0,0,0,0,0,561827,22580684288,964950,29599997440,95.015625,516565.3125,97.921875,1675.2812499999418,1692.734375,1.4,2500.0,0.0,2500.0,284269056,149397684,0,1500668831
1706573684699.7537,0,0,0,0,0,0,0,0,663084635,5173829877,1599623,3979456,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24418578,0,103940,0,0,0,0,0,561827,22580684288,964958,29600042496,95.015625,516577.0625,97.921875,1675.3281249999418,1692.859375,1.4,2500.0,0.0,2500.0,284287301,149406705,0,1500776065
1706573685701.8176,0,0,0,0,0,0,0,0,663088722,5173846392,1599669,3979565,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24418578,0,103940,0,0,0,0,0,561828,22580700672,965000,29600521728,95.015625,516588.828125,97.921875,1675.4218749999418,1692.984375,1.8,2500.0,0.0,2500.0,284305878,149416376,0,1500887259
1706573686697.9753,0,0,0,0,0,0,0,0,663094530,5173850975,1599724,3979627,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24420258,0,103948,0,0,0,0,0,561829,22580815360,965009,29600927232,95.015625,516600.65625,97.921875,1675.4687499999418,1693.09375,1.3,2500.0,0.0,2500.0,284324671,149425745,0,1500994528
1706573687706.88,0,0,0,0,0,0,0,0,663100554,5173855199,1599775,3979684,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24421938,0,103956,0,0,0,0,0,561829,22580815360,965015,29601152512,95.015625,516612.5,97.921875,1675.5312499999418,1693.28125,2.1,2500.0,0.0,2500.0,284342958,149434847,0,1501103675
