timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet 2,net.bytes_recv.Ethernet 2,net.packets_sent.Ethernet 2,net.packets_recv.Ethernet 2,net.errin.Ethernet 2,net.errout.Ethernet 2,net.dropin.Ethernet 2,net.dropout.Ethernet 2,net.bytes_sent.Local Area Connection* 1,net.bytes_recv.Local Area Connection* 1,net.packets_sent.Local Area Connection* 1,net.packets_recv.Local Area Connection* 1,net.errin.Local Area Connection* 1,net.errout.Local Area Connection* 1,net.dropin.Local Area Connection* 1,net.dropout.Local Area Connection* 1,net.bytes_sent.Local Area Connection* 2,net.bytes_recv.Local Area Connection* 2,net.packets_sent.Local Area Connection* 2,net.packets_recv.Local Area Connection* 2,net.errin.Local Area Connection* 2,net.errout.Local Area Connection* 2,net.dropin.Local Area Connection* 2,net.dropout.Local Area Connection* 2,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (WSL (Hyper-V firewall)),net.bytes_recv.vEthernet (WSL (Hyper-V firewall)),net.packets_sent.vEthernet (WSL (Hyper-V firewall)),net.packets_recv.vEthernet (WSL (Hyper-V firewall)),net.errin.vEthernet (WSL (Hyper-V firewall)),net.errout.vEthernet (WSL (Hyper-V firewall)),net.dropin.vEthernet (WSL (Hyper-V firewall)),net.dropout.vEthernet (WSL (Hyper-V firewall)),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1708849961049.7139,0,0,0,0,0,0,0,0,77379171,2044854502,317324,1511351,0,0,0,0,0,0,0,0,0,0,0,0,648127603,60924507,430078,224278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340035272,1262784,230705,16995,0,0,0,0,1156488,37655931904,521562,28865675776,15.53125,42652.5,40.171875,1508.4531249999927,1448.34375,9.8,2300.0,0.0,2300.0,216635558,113941394,0,918533604
1708849962231.8223,0,0,0,0,0,0,0,0,77379644,2044892384,317330,1511441,0,0,0,0,0,0,0,0,0,0,0,0,648129669,60926356,430105,224304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340035272,1262784,230705,16995,0,0,0,0,1156614,37656804352,521666,28870211072,15.53125,42674.15625,40.1875,1509.2031249999927,1449.59375,8.5,2300.0,0.0,2300.0,216732163,113992587,0,918944880
1708849963457.0251,0,0,0,0,0,0,0,0,77380487,2044893514,317340,1511457,0,0,0,0,0,0,0,0,0,0,0,0,648131353,60928354,430126,224329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340035272,1262784,230705,16995,0,0,0,0,1156701,37657283584,521674,28871366656,15.546875,42697.015625,40.1875,1510.0781249999927,1450.375,6.8,2300.0,0.0,2300.0,216818151,114038572,0,919289397
1708849963930.478,0,0,0,0,0,0,0,0,77380931,2044894152,317346,1511464,0,0,0,0,0,0,0,0,0,0,0,0,648132577,60929458,430142,224345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340035272,1262784,230705,16995,0,0,0,0,1156744,37657521152,521674,28871366656,15.546875,42705.90625,40.203125,1510.3593749999927,1450.75,7.0,2300.0,0.0,2300.0,216857395,114058970,0,919485477
1708849965418.9548,0,0,0,0,0,0,0,0,77384891,2044901276,317367,1511491,0,0,0,0,0,0,0,0,0,0,0,0,648139804,60932746,430178,224377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340036912,1262784,230713,16995,0,0,0,0,1156882,37658299392,521699,28873744384,15.5625,42733.578125,40.203125,1511.109375,1452.078125,7.0,1506.0,0.0,2300.0,216972038,114120071,0,919943286
1708849965931.867,0,0,0,0,0,0,0,0,77396012,2044903106,317393,1511510,0,0,0,0,0,0,0,0,0,0,0,0,648140423,60941818,430180,224393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340038552,1262784,230721,16995,0,0,0,0,1156931,37658582016,521706,28873831424,15.5625,42743.421875,40.21875,1511.28125,1452.453125,5.4,1506.0,0.0,2300.0,217012294,114141175,0,920116712
1708849967419.5479,0,0,0,0,0,0,0,0,77459101,2044906589,317448,1511556,0,0,0,0,0,0,0,0,0,0,0,0,648149465,61005873,430261,224463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340038552,1262784,230721,16995,0,0,0,0,1157067,37659266048,521814,28879746560,15.5625,42771.0625,40.265625,1512.140625,1453.4375,6.4,2300.0,0.0,2300.0,217128059,114202528,0,920560365
1708849967923.665,0,0,0,0,0,0,0,0,77461630,2044906963,317457,1511559,0,0,0,0,0,0,0,0,0,0,0,0,648149465,61006694,430261,224466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340040192,1262784,230729,16995,0,0,0,0,1157121,37659626496,521814,28879746560,15.5625,42780.796875,40.265625,1512.296875,1453.6875,4.0,2300.0,0.0,2300.0,217166585,114222420,0,920715925
1708849969338.9724,0,0,0,0,0,0,0,0,77463367,2044908659,317470,1511572,0,0,0,0,0,0,0,0,0,0,0,0,648154964,61010242,430310,224507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340040192,1262784,230729,16995,0,0,0,0,1157233,37660232704,521858,28882545152,15.578125,42807.125,40.3125,1513.296875,1454.75,7.5,1506.0,0.0,2300.0,217279366,114282525,0,921169013
1708849969931.8184,0,0,0,0,0,0,0,0,77463881,2044909177,317477,1511578,0,0,0,0,0,0,0,0,0,0,0,0,648156758,61011739,430328,224528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340040192,1262784,230729,16995,0,0,0,0,1157386,37661068288,521960,28884670976,15.578125,42818.4375,40.328125,1513.484375,1455.140625,5.0,1506.0,0.0,2300.0,217332597,114310068,0,921383115
1708849970933.995,0,0,0,0,0,0,0,0,77545791,2044912963,317545,1511631,0,0,0,0,0,0,0,0,0,0,0,0,648158487,61093631,430351,224597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340040192,1262784,230729,16995,0,0,0,0,1157592,37662182400,522194,28892682752,15.578125,42837.34375,40.359375,1513.75,1455.984375,5.7,1506.0,0.0,2300.0,217416325,114355107,0,921663208
1708849971913.743,0,0,0,0,0,0,0,0,77548556,2044914229,317563,1511641,0,0,0,0,0,0,0,0,0,0,0,0,648163797,61095694,430405,224623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340041832,1262784,230737,16995,0,0,0,0,1165172,37787782144,523316,28916455424,15.578125,42855.25,40.359375,1514.578125,1456.921875,9.0,2300.0,0.0,2300.0,217565430,114441690,0,922214594
1708849972916.1926,0,0,0,0,0,0,0,0,77555456,2044919553,317575,1511653,0,0,0,0,0,0,0,0,0,0,0,0,648169736,61097291,430432,224637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340041832,1262784,230737,16995,0,0,0,0,1174302,37977167872,542661,29103285760,15.609375,42874.25,40.40625,1514.953125,1457.625,5.7,1506.0,0.0,2300.0,217832695,114625804,0,922645244
1708849974128.8567,0,0,0,0,0,0,0,0,77856117,2044971611,317876,1511852,0,0,0,0,0,0,0,0,0,0,0,0,648193385,61395202,430627,224965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340041832,1262784,230737,16995,0,0,0,0,1176997,38110755840,563193,29234828288,15.609375,42896.171875,40.4375,1515.890625,1458.84375,9.1,2300.0,0.0,2300.0,218146066,114832925,0,923596597
1708849975274.8691,0,0,0,0,0,0,0,0,77875934,2044978193,317905,1511872,0,0,0,0,0,0,0,0,0,0,0,0,648197809,61399571,430678,225028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340041832,1262784,230737,16995,0,0,0,0,1178276,38177865216,572202,29287225344,15.640625,42915.640625,40.546875,1517.4375,1460.921875,16.2,2300.0,0.0,2300.0,218319519,114940625,0,924163232
1708849976590.81,0,0,0,0,0,0,0,0,77891113,2045016548,317963,1511943,0,0,0,0,0,0,0,0,0,0,0,0,648198969,61400551,430693,225042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340041832,1262784,230737,16995,0,0,0,0,1178973,38237596672,575759,29304477696,15.640625,42936.109375,40.703125,1519.671875,1464.390625,22.3,2300.0,0.0,2300.0,218426445,115005140,0,924615349
1708849977054.7957,0,0,0,0,0,0,0,0,77891532,2045017329,317968,1511954,0,0,0,0,0,0,0,0,0,0,0,0,648200433,61402170,430711,225065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340041832,1262784,230737,16995,0,0,0,0,1179140,38257574400,577110,29315351552,15.65625,42943.53125,40.765625,1520.71875,1465.40625,22.4,2300.0,0.0,2300.0,218463606,115027715,0,924762798
1708849978408.1326,0,0,0,0,0,0,0,0,77893436,2045023626,317973,1511971,0,0,0,0,0,0,0,0,0,0,0,0,648203443,61404890,430750,225104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340041832,1262784,230737,16995,0,0,0,0,1179729,38324922368,580404,29347394048,15.6875,42964.92187499999,40.90625,1523.0312500000073,1468.578125,20.9,2300.0,0.0,2300.0,218591949,115117317,0,925288654
1708849979359.0437,0,0,0,0,0,0,0,0,77894580,2045024524,317980,1511983,0,0,0,0,0,0,0,0,0,0,0,0,648205862,61407892,430780,225139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340041832,1262784,230737,16995,0,0,0,0,1180478,38404516864,586008,29384994304,15.6875,42981.57812499999,40.90625,1524.1250000000073,1469.875,12.6,2300.0,0.0,2300.0,218816281,115245091,0,925866955
1708849980361.5022,0,0,0,0,0,0,0,0,77897073,2045027012,317996,1511998,0,0,0,0,0,0,0,0,0,0,0,0,648209651,61409952,430811,225169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340043472,1262784,230745,16995,0,0,0,0,1181377,38504503296,588525,29402856960,15.703125,42998.64062499999,40.9375,1525.1718750000073,1471.78125,15.0,2300.0,0.0,2300.0,219182679,115437529,0,926735957
1708849981351.0796,0,0,0,0,0,0,0,0,77899057,2045027506,318006,1512006,0,0,0,0,0,0,0,0,0,0,0,0,648214793,61413804,430861,225225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340045112,1262784,230753,16995,0,0,0,0,1182171,38608894976,591024,29426660864,15.734375,43016.04687499999,40.953125,1526.1562500000073,1473.078125,11.8,2300.0,0.0,2300.0,219559813,115634629,0,927598819
1708849982381.0466,0,0,0,0,0,0,0,0,77901969,2045028339,318015,1512018,0,0,0,0,0,0,0,0,0,0,0,0,648218932,61417406,430906,225277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340045634,1262784,230754,16995,0,0,0,0,1182785,38690770944,591351,29437033984,15.765625,43032.42187499999,41.0625,1528.3281250000073,1475.328125,21.9,2300.0,0.0,2300.0,219837668,115774710,0,928496127
1708849983472.1624,0,0,0,0,0,0,0,0,77904642,2045029091,318033,1512027,0,0,0,0,0,0,0,0,0,0,0,0,648221073,61418057,430921,225286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340047274,1262784,230762,16995,0,0,0,0,1183220,38759016448,591509,29441809408,15.78125,43051.06249999999,41.0625,1529.6562500000073,1477.1875,14.6,2300.0,0.0,2300.0,219951437,115830886,0,928858433
1708849984517.4517,0,0,0,0,0,0,0,0,77905324,2045029785,318041,1512034,0,0,0,0,0,0,0,0,0,0,0,0,648224333,61421299,430962,225333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340047274,1262784,230762,16995,0,0,0,0,1183712,38818834944,591605,29442202624,15.796875,43067.64062499999,41.09375,1531.6406250000073,1479.4375,20.5,2300.0,0.0,2300.0,220051401,115878609,0,929278269
1708849985465.3672,0,0,0,0,0,0,0,0,77911739,2045035499,318066,1512058,0,0,0,0,0,0,0,0,0,0,0,0,648226116,61423024,430981,225355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340047274,1262784,230762,16995,0,0,0,0,1184338,38896380416,591697,29445855744,15.8125,43084.01562499999,41.171875,1532.7968750000073,1480.90625,14.2,2300.0,0.0,2300.0,220195878,115949653,0,929749506
1708849986351.291,0,0,0,0,0,0,0,0,77912385,2045038021,318074,1512066,0,0,0,0,0,0,0,0,0,0,0,0,648229114,61426443,431014,225400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340047274,1262784,230762,16995,0,0,0,0,1185169,38987571712,593107,29461475840,15.828125,43099.24999999999,41.203125,1533.6875000000073,1482.34375,13.5,2300.0,0.0,2300.0,220374370,116038623,0,930340358
1708849987348.2866,0,0,0,0,0,0,0,0,77915333,2045039182,318091,1512074,0,0,0,0,0,0,0,0,0,0,0,0,648231872,61427595,431036,225416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340048914,1262784,230770,16995,0,0,0,0,1186324,39071113216,593228,29463648256,15.828125,43117.37499999999,41.203125,1534.6718750000073,1483.21875,9.3,2300.0,0.0,2300.0,220571069,116137669,0,930861942
1708849988358.923,0,0,0,0,0,0,0,0,77915473,2045039382,318093,1512077,0,0,0,0,0,0,0,0,0,0,0,0,648235105,61430925,431073,225460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340048914,1262784,230770,16995,0,0,0,0,1187424,39156036096,593370,29468512256,15.828125,43135.76562499999,41.21875,1535.65625,1484.15625,9.5,2300.0,0.0,2300.0,220766723,116234870,0,931461243
1708849989370.3687,0,0,0,0,0,0,0,0,77915833,2045039702,318098,1512081,0,0,0,0,0,0,0,0,0,0,0,0,648236103,61432377,431085,225477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340048914,1262784,230770,16995,0,0,0,0,1189263,39228127744,593569,29472966144,15.828125,43154.09374999999,41.234375,1536.53125,1485.125,9.2,2300.0,0.0,2300.0,220975036,116340789,0,932063138
1708849990368.4126,0,0,0,0,0,0,0,0,77917218,2045040795,318107,1512089,0,0,0,0,0,0,0,0,0,0,0,0,648240686,61436994,431134,225535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340048914,1262784,230770,16995,0,0,0,0,1190242,39286006272,593714,29477091840,15.84375,43172.35937499999,41.234375,1537.390625,1485.984375,8.7,2300.0,0.0,2300.0,221184713,116445257,0,932688109
1708849991361.3708,0,0,0,0,0,0,0,0,77917358,2045041467,318109,1512096,0,0,0,0,0,0,0,0,0,0,0,0,648241132,61437428,431141,225541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340048914,1262784,230770,16995,0,0,0,0,1191587,39342910464,593923,29485087232,15.84375,43190.65624999999,41.265625,1538.25,1486.671875,7.9,2300.0,0.0,2300.0,221393425,116552047,0,933217935
1708849992373.8267,0,0,0,0,0,0,0,0,77922972,2045090144,318133,1512190,0,0,0,0,0,0,0,0,0,0,0,0,648243151,61439365,431165,225569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340048914,1262784,230770,16995,0,0,0,0,1193429,39430431232,594869,29500337664,15.859375,43209.53124999999,41.296875,1539.09375,1487.265625,7.3,2300.0,0.0,2300.0,221621678,116667934,0,933856529
1708849993370.3225,0,0,0,0,0,0,0,0,77925558,2045103015,318147,1512253,0,0,0,0,0,0,0,0,0,0,0,0,648245466,61442031,431194,225607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340048914,1262784,230770,16995,0,0,0,0,1195045,39519192576,595102,29511112704,15.859375,43227.57812499999,41.328125,1539.84375,1488.390625,9.6,2300.0,0.0,2300.0,221952645,116840594,0,934600049
1708849994345.483,0,0,0,0,0,0,0,0,77926368,2045103905,318157,1512265,0,0,0,0,0,0,0,0,0,0,0,0,648248497,61445345,431231,225655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340048914,1262784,230770,16995,0,0,0,0,1197837,39600095232,595238,29514795008,15.875,43245.68749999999,41.328125,1540.65625,1488.921875,7.0,2300.0,0.0,2300.0,222316671,117029363,0,935550888
1708849995408.1353,0,0,0,0,0,0,0,0,77929344,2045106398,318178,1512281,0,0,0,0,0,0,0,0,0,0,0,0,648250976,61446043,431250,225665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340050554,1262784,230778,16995,0,0,0,0,1201073,39729397760,595370,29520685056,15.890625,43264.99999999999,41.34375,1541.71875,1489.953125,9.9,2300.0,0.0,2300.0,222555253,117155952,0,936197688
1708849996475.2756,0,0,0,0,0,0,0,0,77931768,2045110439,318194,1512328,0,0,0,0,0,0,0,0,0,0,0,0,648255425,61449741,431293,225705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340052194,1262784,230786,16995,0,0,0,0,1202188,39764693504,595709,29530760704,15.890625,43283.51562499999,41.421875,1543.1875,1491.1875,13.1,2300.0,0.0,2300.0,222643736,117203583,0,936646958
1708849997473.3835,0,0,0,0,0,0,0,0,77932313,2045111445,318200,1512341,0,0,0,0,0,0,0,0,0,0,0,0,648257076,61451139,431314,225725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340052194,1262784,230786,16995,0,0,0,0,1203196,39797922816,596571,29547598848,15.890625,43299.42187499999,41.578125,1545.09375,1493.171875,20.3,2300.0,0.0,2300.0,222713270,117240715,0,936982092
1708849998450.6433,0,0,0,0,0,0,0,0,77934617,2045112297,318214,1512352,0,0,0,0,0,0,0,0,0,0,0,0,648261245,61453583,431354,225760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340053926,1262784,230795,16995,0,0,0,0,1204283,39847701504,597402,29563245568,15.921875,43316.34374999999,41.625,1546.453125,1494.625,14.6,1506.0,0.0,2300.0,222811391,117292830,0,937441132
1708849999344.7385,0,0,0,0,0,0,0,0,77942382,2045124457,318236,1512376,0,0,0,0,0,0,0,0,0,0,0,0,648262784,61454915,431373,225779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340054018,1262784,230796,16995,0,0,0,0,1205352,39891030528,597479,29563814912,15.921875,43332.23437499999,41.65625,1547.484375,1495.53125,11.0,2300.0,0.0,2300.0,222915459,117349421,0,937915084
1708850000362.427,0,0,0,0,0,0,0,0,77946615,2045126920,318252,1512389,0,0,0,0,0,0,0,0,0,0,0,0,648267247,61461435,431424,225844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340054110,1262784,230797,16995,0,0,0,0,1206709,39935542784,597875,29569193984,15.921875,43351.18749999999,41.671875,1548.1875,1496.1875,6.8,2300.0,0.0,2300.0,223037334,117415517,0,938573016
1708850001363.2559,0,0,0,0,0,0,0,0,77949361,2045159318,318270,1512428,0,0,0,0,0,0,0,0,0,0,0,0,648271883,61465770,431471,225907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340054110,1262784,230797,16995,0,0,0,0,1208782,40029806080,598093,29578802176,15.9375,43367.15624999999,41.796875,1549.9375,1498.46875,20.7,2300.0,0.0,2300.0,223185485,117490408,0,939643160
1708850002359.614,0,0,0,0,0,0,0,0,77951655,2045161599,318284,1512445,0,0,0,0,0,0,0,0,0,0,0,0,648275193,61467548,431499,225933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340055750,1262784,230805,16995,0,0,0,0,1210082,40097916928,598411,29605098496,15.9375,43384.828125,41.875,1551.0468749999927,1499.671875,11.9,1506.0,0.0,2300.0,223312880,117558031,0,940383104
1708850003356.9648,0,0,0,0,0,0,0,0,77952065,2045163217,318289,1512456,0,0,0,0,0,0,0,0,0,0,0,0,648277657,61470452,431529,225971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340055750,1262784,230805,16995,0,0,0,0,1211519,40152252416,600976,29634683904,15.953125,43403.21875,41.890625,1551.9531249999927,1500.328125,8.0,2300.0,0.0,2300.0,223433759,117626212,0,940942446
1708850004358.4211,0,0,0,0,0,0,0,0,77955378,2045166453,318305,1512472,0,0,0,0,0,0,0,0,0,0,0,0,648280466,61473227,431560,226011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340055750,1262784,230805,16995,0,0,0,0,1212690,40215728128,601193,29648741376,15.953125,43421.296875,41.921875,1552.7656249999927,1501.53125,10.2,2300.0,0.0,2300.0,223555031,117691060,0,941669346
1708850005361.8372,0,0,0,0,0,0,0,0,77956060,2045167573,318313,1512480,0,0,0,0,0,0,0,0,0,0,0,0,648281740,61475015,431576,226033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340055750,1262784,230805,16995,0,0,0,0,1214447,40272497152,601621,29665907712,15.984375,43439.734375,41.9375,1553.6718749999927,1502.140625,7.8,2300.0,0.0,2300.0,223665157,117753338,0,942302447
1708850006364.3357,0,0,0,0,0,0,0,0,77964301,2045175714,318331,1512504,0,0,0,0,0,0,0,0,0,0,0,0,648285416,61478833,431621,226088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340055750,1262784,230805,16995,0,0,0,0,1215565,40351881216,601940,29671449600,16.0,43458.015625,41.9375,1554.3906249999927,1503.15625,8.7,2300.0,0.0,2300.0,223780392,117817129,0,942781741
1708850007365.7495,0,0,0,0,0,0,0,0,77964754,2045176274,318337,1512511,0,0,0,0,0,0,0,0,0,0,0,0,648288595,61482322,431659,226138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340055750,1262784,230805,16995,0,0,0,0,1216496,40425410560,602285,29679580160,16.015625,43475.78125,41.953125,1555.4999999999927,1504.3125,11.4,2300.0,0.0,2300.0,223886103,117880343,0,943179301
1708850008375.3894,0,0,0,0,0,0,0,0,77964895,2045176720,318339,1512518,0,0,0,0,0,0,0,0,0,0,0,0,648289434,61483072,431670,226148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340055750,1262784,230805,16995,0,0,0,0,1218306,40562547200,602669,29694339072,16.015625,43493.375,41.96875,1556.9218749999927,1505.578125,13.3,2300.0,0.0,2300.0,224023975,118093983,0,943538754
1708850009484.3818,0,0,0,0,0,0,0,0,77970224,2045178108,318347,1512532,0,0,0,0,0,0,0,0,0,0,0,0,648293004,61486556,431710,226195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340055750,1262784,230805,16995,0,0,0,0,1222550,40916488704,607020,29755749888,16.015625,43511.265625,42.0625,1558.8437499999927,1507.984375,19.8,2300.0,0.0,2300.0,224215456,118272379,0,944039946
1708850010390.7327,0,0,0,0,0,0,0,0,77972540,2045178854,318360,1512543,0,0,0,0,0,0,0,0,0,0,0,0,648295483,61487524,431729,226209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340057390,1262784,230813,16995,0,0,0,0,1223710,40980732416,607206,29774595584,16.03125,43526.046875,42.109375,1560.4531249999927,1509.703125,18.7,2300.0,0.0,2300.0,224324835,118387559,0,944449256
1708850011396.1626,0,0,0,0,0,0,0,0,77975799,2045180904,318378,1512561,0,0,0,0,0,0,0,0,0,0,0,0,648300733,61492108,431780,226267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340059030,1262784,230821,16995,0,0,0,0,1225451,41048846848,607447,29781494784,16.046875,43542.453125,42.15625,1562.171875,1511.625,18.4,2300.0,0.0,2300.0,224429720,118452437,0,944990723
1708850013761.0908,0,0,0,0,0,0,0,0,77981516,2045184030,318408,1512597,0,0,0,0,0,0,0,0,0,0,0,0,648307132,61496163,431839,226326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340061192,1262784,230830,16995,0,0,0,0,1229496,41185771008,609758,29812858880,16.046875,43580.609375,42.296875,1566.3125,1516.765625,19.8,2300.0,0.0,2300.0,224619153,118575398,0,945947871
1708850013851.4456,0,0,0,0,0,0,0,0,77981516,2045184030,318408,1512597,0,0,0,0,0,0,0,0,0,0,0,0,648307567,61496589,431844,226332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340061192,1262784,230830,16995,0,0,0,0,1229621,41190601728,609764,29812944896,16.046875,43582.125,42.296875,1566.34375,1516.8125,4.9,2300.0,0.0,2300.0,224627324,118580127,0,946001677
1708850014844.991,0,0,0,0,0,0,0,0,77982353,2045184836,318419,1512607,0,0,0,0,0,0,0,0,0,0,0,0,648309160,61498325,431864,226357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340061192,1262784,230830,16995,0,0,0,0,1231412,41351290368,609998,29816156160,16.046875,43600.640625,42.3125,1567.15625,1517.46875,7.4,2300.0,0.0,2300.0,224728910,118638140,0,946499956
1708850016061.2712,0,0,0,0,0,0,0,0,77983878,2045186268,318435,1512619,0,0,0,0,0,0,0,0,0,0,0,0,648312211,61501490,431898,226400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340061192,1262784,230830,16995,0,0,0,0,1233782,41434836480,610180,29818961920,16.046875,43623.015625,42.34375,1568.140625,1518.375,7.9,1506.0,0.0,2300.0,224967022,118767151,0,947430944
1708850017272.5632,0,0,0,0,0,0,0,0,77986206,2045186688,318449,1512624,0,0,0,0,0,0,0,0,0,0,0,0,648317039,61505268,431945,226451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340062832,1262784,230838,16995,0,0,0,0,1236049,41511331328,611259,29835290624,16.109375,43643.8125,42.40625,1569.5625,1520.34375,14.5,1506.0,0.0,2300.0,225081090,118834187,0,947923641
1708850018359.6672,0,0,0,0,0,0,0,0,77986500,2045187073,318453,1512629,0,0,0,0,0,0,0,0,0,0,0,0,648319792,61507994,431979,226491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340062832,1262784,230838,16995,0,0,0,0,1239215,41701526528,614138,29866989568,16.125,43660.6875,42.453125,1571.84375,1523.0625,23.1,2300.0,0.0,2300.0,225337969,118966297,0,949527428
