timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (Default Switch),net.bytes_recv.vEthernet (Default Switch),net.packets_sent.vEthernet (Default Switch),net.packets_recv.vEthernet (Default Switch),net.errin.vEthernet (Default Switch),net.errout.vEthernet (Default Switch),net.dropin.vEthernet (Default Switch),net.dropout.vEthernet (Default Switch),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1706615664788.5906,0,0,0,0,0,0,0,0,659909525,418324803,674281,526742,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10831108,0,50701,0,0,0,0,0,1051582,14015863296,223106,6074865664,49.546875,271780.73437499994,49.140625,869.1250000000582,785.25,2.2,2500.0,0.0,2500.0,114195876,65507931,0,669749953
1706615665781.0781,0,0,0,0,0,0,0,0,659915075,418328768,674333,526793,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10832788,0,50709,0,0,0,0,0,1051582,14015863296,223112,6075127808,49.546875,271792.40624999994,49.140625,869.2812500000582,785.328125,2.0,2500.0,0.0,2500.0,114208911,65515157,0,669845511
1706615666778.842,0,0,0,0,0,0,0,0,659923787,418332732,674391,526844,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10834991,0,50718,0,0,0,0,0,1051582,14015863296,223113,6075140096,49.546875,271804.26562499994,49.140625,869.3750000000582,785.421875,1.6,2500.0,0.0,2500.0,114221836,65522064,0,669942784
1706615667782.7734,0,0,0,0,0,0,0,0,659927813,418336796,674437,526897,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10834991,0,50718,0,0,0,0,0,1051582,14015863296,223118,6075320320,49.546875,271816.04687499994,49.15625,869.5156250000582,785.484375,1.8,2500.0,0.0,2500.0,114235092,65529174,0,670037846
1706615668779.1558,0,0,0,0,0,0,0,0,659938931,418341945,674495,526951,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10836671,0,50726,0,0,0,0,0,1051582,14015863296,223124,6075594752,49.546875,271827.87499999994,49.15625,869.5937500000582,785.59375,1.6,2500.0,0.0,2500.0,114247704,65535707,0,670136279
1706615669790.1912,0,0,0,0,0,0,0,0,659953560,418346799,674549,527013,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10836671,0,50726,0,0,0,0,0,1051583,14016027136,223135,6076258304,49.546875,271839.89062499994,49.15625,869.6562500000582,785.65625,1.0,2500.0,0.0,2500.0,114260874,65542875,0,670231572
1706615670780.0374,0,0,0,0,0,0,0,0,659957574,418360463,674595,527106,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10836671,0,50726,0,0,0,0,0,1051583,14016027136,223136,6076266496,49.546875,271851.56249999994,49.15625,869.7500000000582,785.734375,1.5,2500.0,0.0,2500.0,114274412,65550385,0,670324402
1706615671789.9478,0,0,0,0,0,0,0,0,659961488,418364463,674640,527158,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10836671,0,50726,0,0,0,0,0,1051584,14016043520,223145,6076487680,49.5625,271863.59374999994,49.15625,869.7968750000582,785.859375,1.5,2500.0,0.0,2500.0,114287444,65557535,0,670421977
1706615672785.9177,0,0,0,0,0,0,0,0,659967150,418368501,674693,527210,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10838351,0,50734,0,0,0,0,0,1051584,14016043520,223152,6076823552,49.578125,271875.140625,49.171875,869.984375,785.953125,2.6,2500.0,0.0,2500.0,114300380,65564272,0,670516007
1706615673777.639,0,0,0,0,0,0,0,0,659971603,418372967,674743,527266,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10838351,0,50734,0,0,0,0,0,1051584,14016043520,223153,6076835840,49.578125,271886.90625,49.171875,870.078125,786.078125,1.8,2500.0,0.0,2500.0,114313382,65571114,0,670611335
1706615674783.6143,0,0,0,0,0,0,0,0,659980601,418385829,674812,527341,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10838351,0,50734,0,0,0,0,0,1051586,14016076288,223170,6077315072,49.578125,271898.640625,49.171875,870.171875,786.234375,2.1,2500.0,0.0,2500.0,114328474,65579549,0,670731556
