02-22 16:46:47.013  5667  5667 I BatteryMgr:DataCollectionService: onStartCommand: begin
02-22 16:46:47.014  5667  5667 I BatteryMgr:DataCollectionService: onStartCommand: sampleRate => 1000
02-22 16:46:47.014  5667  5667 I BatteryMgr:DataCollectionService: onStartCommand: rawFields => Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
02-22 16:48:11.959  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616891959,-2591307,3538
02-22 16:48:12.373  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616892373,-2645506,3538
02-22 16:48:12.962  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616892962,-2645506,3538
02-22 16:48:12.962  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616892962,-2645506,3538
02-22 16:48:13.376  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616893376,-2599119,3538
02-22 16:48:13.965  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616893965,-2599119,3538
02-22 16:48:13.967  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616893967,-2599119,3538
02-22 16:48:14.379  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616894379,-2595701,3538
02-22 16:48:14.975  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616894975,-2595701,3538
02-22 16:48:14.976  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616894975,-2595701,3538
02-22 16:48:15.383  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616895382,-2609861,3538
02-22 16:48:15.978  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616895978,-2609861,3538
02-22 16:48:15.978  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616895978,-2609861,3538
02-22 16:48:16.385  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616896385,-2601072,3538
02-22 16:48:16.981  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616896981,-2601072,3538
02-22 16:48:16.982  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616896981,-2601072,3538
02-22 16:48:17.388  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616897388,-2641111,3538
02-22 16:48:17.984  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616897984,-2641111,3538
02-22 16:48:17.985  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616897985,-2641111,3538
02-22 16:48:18.394  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616898394,-2625486,3538
02-22 16:48:18.988  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616898988,-2625486,3538
02-22 16:48:18.988  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616898988,-2625486,3538
02-22 16:48:19.397  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616899397,-2591307,3538
02-22 16:48:19.991  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616899991,-2591307,3538
02-22 16:48:19.991  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616899991,-2591307,3538
02-22 16:48:20.402  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616900401,-2616209,3538
02-22 16:48:20.994  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616900994,-2616209,3538
02-22 16:48:20.994  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616900994,-2616209,3538
02-22 16:48:21.404  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616901404,-2608885,3538
02-22 16:48:21.997  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616901997,-2608885,3538
02-22 16:48:21.998  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616901997,-2608885,3538
02-22 16:48:22.409  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616902409,-2549315,3538
02-22 16:48:23.002  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616903001,-2549315,3538
02-22 16:48:23.002  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616903001,-2549315,3538
02-22 16:48:23.424  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616903423,-2600096,3538
02-22 16:48:24.006  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616904006,-2600096,3538
02-22 16:48:24.007  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616904007,-2600096,3538
02-22 16:48:24.427  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616904427,-2636717,3538
02-22 16:48:25.011  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616905010,-2636717,3538
02-22 16:48:25.013  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616905012,-2636717,3538
02-22 16:48:25.430  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616905430,-2613279,3538
02-22 16:48:26.015  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616906015,-2613279,3538
02-22 16:48:26.016  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616906016,-2613279,3538
02-22 16:48:26.432  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616906432,-2624022,3538
02-22 16:48:27.020  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616907020,-2624022,3538
02-22 16:48:27.020  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616907020,-2624022,3538
02-22 16:48:27.435  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616907435,-2617674,3538
02-22 16:48:28.027  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616908027,-2617674,3538
02-22 16:48:28.027  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616908027,-2617674,3538
02-22 16:48:28.438  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616908438,-2649900,3538
02-22 16:48:29.029  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616909029,-2649900,3538
02-22 16:48:29.031  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616909031,-2649900,3538
02-22 16:48:29.440  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616909440,-2695799,3533
02-22 16:48:30.032  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616910032,-2695799,3533
02-22 16:48:30.034  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616910034,-2695799,3533
02-22 16:48:30.443  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616910443,-2625975,3533
02-22 16:48:31.036  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616911036,-2625975,3533
02-22 16:48:31.037  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616911037,-2625975,3533
02-22 16:48:31.446  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616911446,-2586912,3533
02-22 16:48:32.038  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616912038,-2586912,3533
02-22 16:48:32.039  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616912039,-2586912,3533
02-22 16:48:32.450  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616912449,-2595213,3533
02-22 16:48:33.042  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616913042,-2595213,3533
02-22 16:48:33.042  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616913042,-2595213,3533
02-22 16:48:33.455  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616913455,-2629393,3533
02-22 16:48:34.047  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616914047,-2629393,3533
02-22 16:48:34.048  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616914047,-2629393,3533
02-22 16:48:34.461  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616914461,-2648924,3533
02-22 16:48:35.057  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616915057,-2648924,3533
02-22 16:48:35.057  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616915057,-2648924,3533
02-22 16:48:35.466  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616915466,-2610350,3533
02-22 16:48:36.062  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616916062,-2614744,3533
02-22 16:48:36.062  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616916062,-2614744,3533
02-22 16:48:36.469  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616916469,-2614744,3533
02-22 16:48:37.067  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616917067,-2590818,3533
02-22 16:48:37.067  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616917067,-2590818,3533
02-22 16:48:37.473  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616917473,-2590818,3533
02-22 16:48:38.070  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616918070,-2588377,3533
02-22 16:48:38.070  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616918070,-2588377,3533
02-22 16:48:38.476  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616918476,-2588377,3533
02-22 16:48:39.073  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616919073,-2615233,3533
02-22 16:48:39.073  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616919073,-2615233,3533
02-22 16:48:39.479  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616919479,-2615233,3536
02-22 16:48:40.075  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616920075,-2562986,3536
02-22 16:48:40.075  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616920075,-2562986,3536
02-22 16:48:40.482  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616920482,-2562986,3536
02-22 16:48:41.078  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616921078,-2636717,3536
02-22 16:48:41.078  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616921078,-2636717,3536
02-22 16:48:41.485  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616921484,-2636717,3536
02-22 16:48:42.081  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616922081,-2607420,3536
02-22 16:48:42.081  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616922081,-2607420,3536
02-22 16:48:42.494  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616922494,-2607420,3536
02-22 16:48:43.084  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616923084,-2600096,3536
02-22 16:48:43.085  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616923085,-2600096,3536
02-22 16:48:43.498  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616923498,-2600096,3536
02-22 16:48:44.089  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616924089,-2605955,3536
02-22 16:48:44.091  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616924091,-2605955,3536
02-22 16:48:44.502  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616924502,-2605955,3536
02-22 16:48:45.093  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616925093,-2600096,3536
02-22 16:48:45.093  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616925093,-2600096,3536
02-22 16:48:45.506  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616925506,-2600096,3536
02-22 16:48:46.097  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616926097,-2607908,3536
02-22 16:48:46.098  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616926098,-2607908,3536
02-22 16:48:46.509  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616926509,-2607908,3536
02-22 16:48:47.101  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616927101,-2580076,3536
02-22 16:48:47.101  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616927101,-2580076,3536
02-22 16:48:47.512  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616927512,-2580076,3536
02-22 16:48:48.105  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616928105,-2621580,3536
02-22 16:48:48.106  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616928106,-2621580,3536
02-22 16:48:48.514  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616928514,-2621580,3536
02-22 16:48:49.109  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616929109,-2618651,3536
02-22 16:48:49.110  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616929109,-2618651,3536
02-22 16:48:49.518  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616929517,-2618651,3536
02-22 16:48:50.113  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616930113,-2602537,3536
02-22 16:48:50.113  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616930113,-2602537,3536
02-22 16:48:50.542  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616930542,-2602537,3536
02-22 16:48:51.116  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616931115,-2630858,3536
02-22 16:48:51.116  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616931115,-2630858,3536
02-22 16:48:51.546  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616931546,-2630858,3536
02-22 16:48:52.119  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616932118,-2629881,3536
02-22 16:48:52.119  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616932119,-2629881,3536
02-22 16:48:52.550  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616932550,-2629881,3536
02-22 16:48:53.123  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616933123,-2635252,3536
02-22 16:48:53.123  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616933123,-2635252,3536
02-22 16:48:53.553  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616933553,-2635252,3536
02-22 16:48:54.125  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616934125,-2595701,3536
02-22 16:48:54.129  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616934129,-2595701,3536
02-22 16:48:54.557  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616934556,-2595701,3536
02-22 16:48:55.131  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616935131,-2607908,3536
02-22 16:48:55.132  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616935132,-2607908,3536
02-22 16:48:55.560  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616935560,-2607908,3536
02-22 16:48:56.133  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616936133,-2597166,3536
02-22 16:48:56.134  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616936133,-2597166,3536
02-22 16:48:56.565  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616936565,-2597166,3536
02-22 16:48:57.138  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616937138,-2587401,3536
02-22 16:48:57.141  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616937140,-2587401,3536
02-22 16:48:57.569  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616937569,-2587401,3536
02-22 16:48:58.142  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616938142,-2595213,3536
02-22 16:48:58.144  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616938144,-2595213,3536
02-22 16:48:58.574  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616938574,-2595213,3536
02-22 16:48:59.146  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616939146,-2564940,3536
02-22 16:48:59.146  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616939146,-2564940,3536
02-22 16:48:59.577  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616939577,-2564940,3537
02-22 16:49:00.159  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616940159,-2658690,3537
02-22 16:49:00.160  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616940159,-2658690,3537
02-22 16:49:00.580  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616940580,-2658690,3537
02-22 16:49:01.163  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616941163,-2553709,3537
02-22 16:49:01.163  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616941163,-2553709,3537
02-22 16:49:01.583  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616941583,-2553709,3537
02-22 16:49:02.167  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616942166,-2538572,3537
02-22 16:49:02.173  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616942173,-2538572,3537
02-22 16:49:02.589  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616942589,-2538572,3537
02-22 16:49:03.171  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616943171,-2603026,3537
02-22 16:49:03.176  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616943176,-2603026,3537
02-22 16:49:03.592  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616943592,-2603026,3537
02-22 16:49:04.175  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616944175,-2578123,3537
02-22 16:49:04.182  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616944182,-2578123,3537
02-22 16:49:04.597  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616944597,-2578123,3537
02-22 16:49:05.177  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616945177,-2621580,3537
02-22 16:49:05.185  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616945185,-2621580,3537
02-22 16:49:05.600  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616945600,-2621580,3537
02-22 16:49:06.182  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616946182,-2666990,3537
02-22 16:49:06.188  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616946188,-2666990,3537
02-22 16:49:06.605  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616946605,-2666990,3537
02-22 16:49:07.187  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616947187,-2628416,3534
02-22 16:49:07.190  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616947190,-2628416,3534
02-22 16:49:07.608  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616947608,-2628416,3534
02-22 16:49:08.190  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616948190,-2614744,3534
02-22 16:49:08.192  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616948192,-2614744,3534
02-22 16:49:08.611  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616948611,-2614744,3534
02-22 16:49:09.194  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616949194,-2594236,3534
02-22 16:49:09.197  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616949197,-2594236,3534
02-22 16:49:09.617  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616949617,-2594236,3535
02-22 16:49:10.198  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616950198,-2566404,3535
02-22 16:49:10.199  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616950199,-2566404,3535
02-22 16:49:10.620  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616950620,-2566404,3535
02-22 16:49:11.201  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616951201,-2637205,3535
02-22 16:49:11.201  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616951201,-2637205,3535
02-22 16:49:11.625  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616951625,-2637205,3535
02-22 16:49:12.203  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616952203,-2725584,3535
02-22 16:49:12.204  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616952203,-2725584,3535
02-22 16:49:12.628  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616952628,-2725584,3535
02-22 16:49:13.215  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616953215,-2577147,3535
02-22 16:49:13.217  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616953217,-2577147,3535
02-22 16:49:13.633  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616953633,-2577147,3535
02-22 16:49:14.218  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616954218,-2635740,3535
02-22 16:49:14.219  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616954219,-2635740,3535
02-22 16:49:14.636  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616954636,-2635740,3535
02-22 16:49:15.224  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616955223,-2612791,3535
02-22 16:49:15.225  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616955224,-2612791,3535
02-22 16:49:15.639  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616955639,-2612791,3535
02-22 16:49:16.228  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708616956228,-2592283,3535
02-22 16:49:16.228  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616956228,-2592283,3535
02-22 16:49:16.642  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616956642,-2592283,3535
02-22 16:49:17.230  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616957230,-2648436,3533
02-22 16:49:17.231  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616957230,-2648436,3533
02-22 16:49:17.648  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616957648,-2648436,3533
02-22 16:49:18.237  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616958237,-2583494,3533
02-22 16:49:18.238  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616958237,-2583494,3533
02-22 16:49:18.653  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616958653,-2583494,3533
02-22 16:49:19.241  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616959241,-2596190,3533
02-22 16:49:19.242  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616959242,-2596190,3533
02-22 16:49:19.655  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616959655,-2596190,3534
02-22 16:49:20.246  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616960246,-2624510,3534
02-22 16:49:20.247  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616960247,-2624510,3534
02-22 16:49:20.660  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616960660,-2624510,3534
02-22 16:49:21.257  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616961257,-2611326,3534
02-22 16:49:21.258  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616961258,-2611326,3534
02-22 16:49:21.663  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616961663,-2611326,3534
02-22 16:49:22.260  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616962260,-2610838,3534
02-22 16:49:22.262  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616962260,-2610838,3534
02-22 16:49:22.670  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616962670,-2610838,3534
02-22 16:49:23.264  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616963264,-2630858,3534
02-22 16:49:23.266  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616963266,-2630858,3534
02-22 16:49:23.673  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616963673,-2630858,3534
02-22 16:49:24.268  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616964268,-2629881,3534
02-22 16:49:24.268  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616964268,-2629881,3534
02-22 16:49:24.676  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616964676,-2629881,3534
02-22 16:49:25.270  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616965270,-2678709,3534
02-22 16:49:25.272  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616965271,-2678709,3534
02-22 16:49:25.679  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616965679,-2678709,3534
02-22 16:49:26.274  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616966274,-2583494,3534
02-22 16:49:26.274  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616966274,-2583494,3534
02-22 16:49:26.685  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616966685,-2583494,3534
02-22 16:49:27.276  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616967276,-2663572,3534
02-22 16:49:27.276  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616967276,-2663572,3534
02-22 16:49:27.691  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616967691,-2663572,3534
02-22 16:49:28.280  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616968280,-2663572,3534
02-22 16:49:28.281  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616968280,-2663572,3534
02-22 16:49:28.695  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616968695,-2663572,3534
02-22 16:49:29.286  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616969285,-2616209,3534
02-22 16:49:29.293  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616969286,-2616209,3534
02-22 16:49:29.700  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616969699,-2616209,3533
02-22 16:49:30.297  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616970297,-2679686,3533
02-22 16:49:30.297  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616970297,-2679686,3533
02-22 16:49:30.702  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616970702,-2679686,3533
02-22 16:49:31.301  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616971301,-2701170,3533
02-22 16:49:31.302  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616971301,-2701170,3533
02-22 16:49:31.705  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616971705,-2701170,3533
02-22 16:49:32.304  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616972304,-2642088,3533
02-22 16:49:32.304  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616972304,-2642088,3533
02-22 16:49:32.708  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616972708,-2642088,3533
02-22 16:49:33.307  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616973306,-2659666,3533
02-22 16:49:33.309  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616973309,-2659666,3533
02-22 16:49:33.711  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616973711,-2659666,3533
02-22 16:49:34.310  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616974310,-2656248,3533
02-22 16:49:34.310  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616974310,-2656248,3533
02-22 16:49:34.714  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616974714,-2656248,3533
02-22 16:49:35.313  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708616975312,-2652830,3533
02-22 16:49:35.313  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616975312,-2652830,3533
02-22 16:49:35.717  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616975717,-2652830,3533
02-22 16:49:36.316  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616976315,-2654783,3533
02-22 16:49:36.316  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616976316,-2654783,3533
02-22 16:49:36.727  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616976727,-2654783,3533
02-22 16:49:37.319  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616977319,-2613768,3533
02-22 16:49:37.321  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616977319,-2613768,3533
02-22 16:49:37.731  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616977731,-2613768,3533
02-22 16:49:38.328  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616978328,-2671873,3533
02-22 16:49:38.328  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616978328,-2671873,3533
02-22 16:49:38.734  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616978734,-2671873,3533
